"id","author_id","author_name","bibliography","transcript","token_sequence","token"
"337","224","0","111","6","215","Zum Volke stand’st Du ohne Wanken,"
"338","224","0","111","6","216","Am Throne gingst Du stolz vorbei – "
"339","224","0","111","6","217","Laß Dir es noch im Grabe danken!"
"340","224","0","111","6","218","O freies Herz! nun bist Du frei!"
"341","224","0","111","6","219","Zu den Gestirnen wirst Du schweben, "
"342","224","0","111","6","220","Dein Sängername lischt nicht aus!"
"343","224","0","111","6","221","Und der Lebendige wird leben"
"344","224","0","111","6","222","Weit über Tod und Grab hinaus!"
"345","224","0","111","6","223","[Footnotes:]"
"346","224","0","111","6","224","[5] *) Reblaus."
"347","224","0","111","6","225","[8] Wir können des Dichters Strophen nur verstümmelt zum Ausdruck bringen. Das Bismarck’sche Reich hat das Heine’sche National-Zuchthaus „so herrlich erfüllt!“ Die freie Schweiz, in welcher Herwegh’s Gebeine ruhen, soll auch seinem Lied eine Freistätte sein. Die „Tagwacht“ in Zürich wird der neuen Trutznachtigall zorniges und gewaltiges Trutzlied veröffentlichen. R.d.V."
"348","224","0","111","6","226","[9] *) Das ist nicht der Mühe werth."
"349","224","0","111","6","227","[10] *) Die Französische Revolution, die 1789 begann."
"350","224","0","111","6","228","[12] *) unfehlbarer."
"351","224","0","111","6","229","[hand writing:] Baden-Baden. Emma Herwegh. Den 12. Mai 1875."
"352","234","0","143","1","1","Mein Antheil an den Ereignissen des 6. Septembers 1839."
"353","234","0","143","1","2","Ein Wort der Wahrheit an die Schweizerbrüder in der Nähe und Ferne"
"354","234","0","143","1","3","von Pfarrer Dr. B. Hirzel"
"355","234","0","143","1","4","Zürich, gedruckt bei David Bürkli. 1839."
"356","234","0","143","1","5","VORWORT."
"357","234","0","143","1","6","Zwei Gründe haben mich zu nachstehender öffentlichen Erklärung bewogen, vor Allem die Pflicht, der Wahrheit an sich Zeugnis zu geben, welche leider theils durch Unkunde, theils durch Bosheit so sehr mißhandelt wurde, daß sie selbst nach Vergleichung aller bisherigen Berichte, kaum mehr zu erkennen ist, "
"358","234","0","143","1","7","[-3-] Es wäre höchst überflüssig, die erste Ursach der Volksbewegung im Kanton Zürich noch weitläufig auseinander zu setzen. Dagegen mag es nicht außer dem Wege liegen, mit wenigen Worten zu zeigen, in welchem Verhältnisse das religiöse Element derselben zu dem ihr vorgeworfenen politischen stand."
"359","234","0","143","1","8","Die Regierung hatte sich durch die Berufung von Dr. Strauß, der Gr. Rath durch seine mehrfachen Behandlungen in die entschiedenste Opposition gegen das gesammte Volk gehetzt. Die wenigen Anhänger der Straußischen Ansichten, oder vielmehr, da Strauß bloß als Werkzeug sollte gebraucht werden, der Ansichten eines Dr. Keller und Staatsanwaltes Ulrich, welche nach allgemeiner Ansicht beide Behörden stets nach Belieben dahin oder dorthin zogen, kamen offenbar, wie es sich durch die 40,000 Petitionirenden [sic], die 20,000 Anwesenden in Kloten, die 29.000 *[1]) bei den letzten Großrathswahlen Stimmenden, sonnenklar herausstellt, bei der Frage: ""was ist die Meinung des Volkes?"" nur in gar keinen Betracht."
"360","234","0","143","1","9","Nichts desto weniger blieben jene höchsten Behörden nicht nur auf ihrem lieben Stuhl, handelten nicht nur dem so zu sagen einstimmigen Volkswillen schnurstracks entgegen, sondern die Führer des großen Rathes überschütteten in ihren Boten das Volk in Einem fort mit Hohn und Spott und Beleidigungen, und der Regierungsrath ging sogar am Ende so weit, daß er sich wirkliche Verfassungsbrüche zu Schulden kommen ließ, sowohl durch Versuche, die Zensur wieder einzuführen (vgl. den Beobachter und Hrn. Bürgermeister Hirzel), als auch durch die Hemmungen, ja Hinderungen des freien Petitionsrechtes (Erlaß vom 23. Aug. in Vergleich mit der darauf folgenden Erklärung vom 31. Aug.)"
"361","234","0","143","1","10","dann aber auch der innere Drang, offen vor Gott und Menschen auszusprechen, warum, was und wie ich gehandelt an jenem verhängnißvollen Tage. "
"362","234","0","143","1","11","Solches aber nur für diejenigen, die leidenschaftlos prüfen können und wollen. Das Urtheil der Leidenschaftlichen, für oder wider mich, gilt mir gleich viel. "
"363","234","0","143","1","12","Gott ist mein Zeuge, daß ich nichts gethan habe, als was ich nach meiner innersten Ueberzeugung für das Wohl des Vaterlandes für nothwendig hielt."
"364","234","0","143","1","13","Wär es sich denn zu verwundern, wenn das Volk, welches seine liebsten, heiligsten Interessen von seinen Stellvertretern zertreten und gehöhnt sah, allmählig und immer mehr in seinen Repräsentanten nichts als die Feinde seines [-4-] höchsten Gutes erblickte, und in Verzweiflung, daß dieses auf gewöhnlichem Wege nicht könne bewahrt werden, auf den Gedanken kam, seine unwürdigen Bevollmächtigten nach dem Rechte der Selbsterhaltung anzurufen?"
"365","234","0","143","1","14","So war denn allerding die dem Zwecke nach rein religiöse Bewegung durch die Opposition der Staatsbehörden auf politische Mittel hingezwungen worden. Den Einwurf: ""das Volk konnte ja zuwarten bis zu den Erneuerungswahlen in 2-3 Jahren"" kann nur derjenige machen, der nicht weiß oder nicht wissen will, was Volksleben ist. Denn aber, so lebhaft auch der Wunsch des Volkes war, nicht nach anderer Verfassung,"
"366","234","0","143","1","15","sondern einzig nach andern Regenten; dennoch waren die Komite und namentlich auch, ich nehme weit die meisten Gemeinden, und zunächst die meinige zu Zeugen, die Geistlichen im Stande, obschon sie mit Besorgnis in die Zukunft hinausblicke, das Volk von ungesetzlichen Schritten zurückzuhalten."
"367","234","0","143","1","16","Doch die Verwickelung sollte dennoch gewaltsam gelöst werden."
"368","234","0","143","1","17","Schon den 4. Sept. hatte ich die zuverläßige Nachricht bekommen *[2]), daß die Radikalen des ganzen östlichen Kantonstheiles unter Leitung eines besonders hiefür angelangten Hauptführer der Radikalen in Hinweil eine Versammlung gehalten, deren Resultat sei, "" es sollen sich die Radikalen in der Nacht vom 5. auf den 6. nach Zürich begeben, die Studenten an sich ziehen, sich des Zeughauses bemächtigen und die radikale Majorität des Regierungsrathes zu Ergreifung von kräftigen Maßregeln (d.h. Niedertretung des Volkes, Guillotine für seine Führer) auffordern."" "
"369","234","0","143","1","18","Ferner am 5. Morgens wurde mir von Winterthur aus die Kunde, ""daß sich die Anhänger der Regierungsparthei (die Radikalen) aus ""allen Gegenden des Kantons nächsten Montag, den Tag des Großen Rathes, ins Geheim bewaffnet nach Zürich begeben werden, dort wollen sie sich mit"
"370","234","0","143","1","19","bestimmten Abzeichen in der Nähe des Zeughauses postiren [sic], um nach Einnahme [-5-] deselben dem Volke, das wohl wieder so unbewaffnet nach Zürich wie nach Kloten kommen werde, endlich einmal zu zeigen, wer Meister sei."" "
"371","234","0","143","1","20","Wenn nun gleich diese Nachrichten in der Zeitbestimmung nicht übereintrafen, so vereinigten sich denn doch beide in der Hauptsache so genau, dass ich mit schwerem Herzen der Zukunft entgegensah, und diese Besorgniß vermehrte sich noch gar sehr, als ich vernahm, daß im Laufe des 5. September beihnahe alle sogenannten Straußianer meiner Umgegend ""Geschäfte halber"" nach Zürich verreist waren."
"372","234","0","143","1","21","Mit welchen Gefühlen ich alles dieses vernahm, kann jeder sich denken, der Liebe hat zu seinem Volke, und dessen heiligstes Gut zu würdigen vermag. So in der höchsten Aufregung erhielt ich den 5. Nachmittags 2 Uhr, wie alle"
"373","234","0","143","1","22","übrigen Präsidenten der Bezirkscomite, nachfolgendes Schreiben des Vice-Präsidenten des Central-Comite:"
"374","234","0","143","1","23","""Die Feinde drohen das Vaterland mit fremden Truppen zu überziehen, Neuhaus bietet Bern auf und Baselland rüstet sich. Ich ersuche Euch, Euch in Bereitschaft zu halten, damit, wenn die Glocken gehen, Alles zum Sturm bereit sei. Ein guter Theil kommt dann nach Zürich, und ein anderer Theil bleibt bei Hause zu Bewachung des eigenen Herdes. Zürich, den 5. September 1839."" "
"375","234","0","143","1","24","""Rahn-Escher."""
"376","234","0","143","1","25","Es ist viel gesprochen worden von falschen Zuschriften, die nach Pfäffikon gekommen seien. Obige Zuschrift, die einzige, welche ich vor dem Sturmläuten erhalten habe, ist zwar ächt, falsch aber zum Theil allerdings ihre Veranlaßung."
"377","234","0","143","1","26","Herr Dr. Rahn-Escher wurde nähmlich dazu bewogen durch eine absichtlich ausgestreute Unwahrheit des alt Regierungsrath Weiß, welcher wähnte damit Furcht einflößen zu können *[3]). "
"378","234","0","143","1","27","Ganz ohne Grund, d.h. eine wirkliche Lüge scheint es mir indessen, nach dem bekannten Anerbieten des Herrn Neuhaus und nach unzweifelhaften Andeutungen von Mitgliedern des frühern Regierungsrathes, doch nicht gewesen zu sein, Dem sei indessen wie ihm wolle, "
"379","234","0","143","1","28","der bloße Gedanke an fremde Einmischung, an Zwang zu verabscheuten Zwecken von Seiter einer [-6-] verachteten Regierung regte mich und alle, denen ich Obiges mittheilte, in dem Grade auf,"
"380","234","0","143","1","29"," daß wir lieber sterben wollten, als solchen Zwang erdulden."
"381","234","0","143","1","30","Sogleich berichtete ich die umliegenden Gemeinden, daß sie auf die Glocken von Pfäffikon achten möchten, und überlegte sodann mehrere Stunden lang, allein vor Gott, die Lage der Dinge."
"382","234","0","143","1","31","""Tritt einmal die projectierte [sic] Versammlung der Radikalen in Zürich oder Winterthur zusammen, noch vor dem Anmarsch fremder Truppen, so wird dieselbe, so klein sie auch sein möchte, von den Feinden des Volkes so sehr vervielfacht, daß fremde Einmischung so viel als gewiß ist; sind dann fremde Truppen da, so ist alle Organisation der Volksbewegung gehemmt, und ohne Organisation nicht erreichbar."
"383","234","0","143","1","32"," - In Zürich wissen sie noch nicht, was ich hier erfahren haben von den Plänen der Radikalen, und doch gewinnt einzig, wer zuvorkommt. – "
"384","234","0","143","1","33","Die Aufforderung, sich zum Sturm bereit zu halten, ist in alle Bezirke gekommen, das Volk überall gleich entschlossen, zu Erhaltung seiner heiligsten Interessen für Kinder und Kindeskinder Gut und Blut zu wagen."
"385","234","0","143","1","34","Seit Anfang der Bewegung hat das Volk immer und überall eine solche Ruhe und Ordnungsliebe und eine solche Folgsamkeit zu seinen Führern bewiesen, daß man ihm völliges Zutrauen zu schenken verpflichtet ist bei einer Bewegung, deren Tendenz keine andere ist, als: Wahrung der höchsten Interessen gegen Thyrannei Einzelner und gegen fremde Einmischung. "
"386","234","0","143","1","35","Endlich noch und ganz vorzüglich: Würde man zuwarten bis zum nächsten Montag, so müßte nach aller Wahrscheinlichkeit ein Kampf entstehen, der nicht nur nach obigen Plänen der Radikalen höchst blutig ausfiele, sondern eben dadurch die Einmischung anderer Kantone unausweichlich machte."""
"387","234","0","143","1","36","Alles dieses ruhig und ernst überlegend, half ich vor Allen seien Bürgerwache anordnen, welche namentlich die Familien der Radikalen vor Unbill zu beschützen habe, befahl Leib und Seele dem Herrn und - ließ Sturm läuten."
"388","234","0","143","1","37","Zu gleicher Zeit gingen Erpresse zu Pferd an den See und nach Zürich, um die Brüder von unserm Aufbruch in Kenntniß zu setzen und zur Theilnahme einzuladen. An letzterer konnten wir um so weniger zweifeln, als ihnen theils die dringlichen Gründe mitgetheilt wurden, theils Alles auf lange, wenn nicht mit aller Kraft unterstützt hätte."
"389","234","0","143","1","38","[-7-] Nach und nach rückten alle 12 Zivil-Gemeinden von Pfäffikon ein, bereits zu 600 Mann. Die allgemeine Bewaffnung fand nicht Statt, weil wir bloß durch eine moralische Demonstration, nicht durch Waffengewalt, die Regierung zur Erfüllung der Volkswünsche bewegen wollten, dagegen bewaffnete sich ein kleinerer Theil, um damit dem Zuge ein gewisses Ansehen zu geben. Auch Bubikon, Hittnau, Bauma, jedes mit circa 400-500 Mann, folgten nach, so daß sich bereits gegen 2000 Mann zusammengefunden hatten. "
"390","234","0","143","1","39","Diesen wurde, nach Auswahl bestimmter Führer, dringend ans Herz gelegt, ""wie unumgänglich nöthig es sei zur Erreichung unsers hohen heiligen Zieles, daß sowohl auf dem Zuge als bei der Ankunft in der Stadt die strengste Ordnung beachtet werde, indem wir ja Nichts wollen als Sicherung unsers dringlichen Glaubens und Garantie gegen aufgedrungenen fremden Nachspruch."" "
"391","234","0","143","1","40","Tausendfach, aber wie aus Einem Herzen, kam die Zustimmung, und der Zug rückte geordnet vorwärts. Von Dorf zu Dorf wuchs derselbe zu Hunderten an, namentlich in Volkeschweil [sic] trafen wir mit unsern Brüdern aus Sternenberg, Fischenthal, Wetzikon und andern Gemeinden des Bezirkes aus Hinweil [sic] zusammen, so daß die Anzahl in Dübendorf an 4-5000 betragen mochte."
"392","234","0","143","1","41","Die ruhige Haltung und das ernste Benehmen dieser Menschenmasse zur Nachtzeit vorüber oftmals den ihrer Feinde wird mir ewig unvergeßlich sein, und dient allein schon der früheren Regierung zum Urtheil: Kein Geschrei, kein Ruf, kein lautes Wort; entweder feierliche Stille, und in der Nähe der Dörfer unterbrochen von schauerlichem Sturmgeläute, oder tausendstimmiger Gesang frommer Lieder ans Herzensgrund."
"393","234","0","143","1","42","In Dübendorf hieß es, daß ein Schreiben des Central-Comite gekommen [sic] sei. Der Inhalt derselben war eine Aufforderung zur Rückkehr. Was ich dabei nicht sagte, sondern dachte, kann jeder ebenfalls sich denken; das Volk fordert laut, vorwärts geführt zu werden, und um so leichter willigte ich ein, als ich im Rückwärts nicht nur für mich, sondern die Volkssache selbst, nichts als Verderben."
"394","234","0","143","1","43","So rückte denn der Zug weiter, der Entscheidung immer näher und näher. Aber was hatten wir nach jenem Schreiben des Central-Comite zu erwarten? sollten denn wirklich die andern Bezirke nicht aufgemahnt worden sein? und dann - - ? doch schnell beruhigte mich die feste Ueberzeugung, daß diese [-8-] andern Bezirke einerseits uns sicherlich nicht stecken lassen wollen, anderseits auch nicht können werden, da ja unser Aller Interesse nur Eines, unsere Niederlage ihre eigene sei."
"395","234","0","143","1","44","In Oberstraß, auf der Höhe der Winterthurer-Straße wurde Halt gemacht, und kaum waren wir daselbst angelangt, so erschienen als Abgeordnete des Regierungsrathes die Herren Hegetschweiler und M. Sulzer, um die Wünsche des Volkes zu vernehmen. Beinahe zu gleicher Zeit kam auch Herr Dr. Rahn-Escher an. - Bald verständigte man sich dahin, dem Regierungsrathe folgende Ansuche vorzulegen:"
"396","234","0","143","1","45","1) Erfüllung sämmtlicher in der Adresse von Kloten ausgesprochener Wünsche."
"397","234","0","143","1","46","2) Bestimmte Erklärung, daß der Regierungsrath weder jetzt noch in Zukunft bei innern Angelegenheiten fremde Hülfe in Anspruch nehmen wolle."
"398","234","0","143","1","47","3) Lossagung von dem Siebner-Concordate."
"399","234","0","143","1","48","Die Herren Abgeordneten beide erklärten, daß sie ihr Möglichstes thun wollen, um dies Volkswünsche zu realisiren [sic], und kehrten zurück mit der Zusicherung, daß der Regierungsrath seine Antwort uns so bald als möglich werde zukommen lassen."
"400","234","0","143","1","49","Bei also angeknüpften Behandlungen vertheilte sich das Volk in die umliegende Gegend, um die nöthigen Erscheinung zu finden, mit einstimmigen Verspreche, nach Verfluß von zwei Stunden sich wieder zur Stelle zu begeben."
"401","234","0","143","1","50","Eine wiederholte Aufforderung zur Ruhe und Ordnung schien mir ganz überflüssig, ja sie wäre eine Beleidigung gegen unser braves Volk gewesen. "
"402","234","0","143","1","51","Was ich als Möglichkeit vorausgesehen hatte, war wirklich der Fall. Das Central-Comite hatte im Glauben, unsern Zug zurückhalten zu können, die Aufforderung zum Sturme an andere Bezirke unterlassen. Eben so gut traf aber auch meine zweite Voraussetzung ein, daß man uns nicht ohne Hülfe lassen werde, denn sofort wurden Erpresse [sic] nach allen Seiten geschickt, um zum Sturme aufzufordern. "
"403","234","0","143","1","52","Nach und nach ertönte längs beiden Seeufern eine Glocke nach der andern und so ringsum immer weiter und weiter. Nach Verfluß der anberaumten 2 Stunden fand sich das Volk nicht nur ziemlich vollzählig ein, sondern es verlangte sofort nach der Stadt geführt zu werden und auf irgend einen Platze sich zu lagern, um von da aus eine Deputatschaft [sic] an die Regierung [-9-] zu senden mit der Bitte um Antwort auf die mitgetheilten Volkswünsche. Diesen allgemeinen Begehren setzte ich mich um so weniger entgegen, als mir durch befreundete Männer aus der Stadt, welche mit dem gegenwärtigen Zustande derselben vertraut sein mußten, des Bestimmtesten versichert worden war, daß das Zeughaus in den Händen der Stadt sei, und daß kein Angriff gegen uns werde gemacht werden, wenn wir nicht selber zuvor angriffen. "
"404","234","0","143","1","53","Rechnet man dazu die Sicherheit, welche wir durch die bereits mit der Regierung angeknüpften Unterhandlung zu finden mit Recht hoffen durften, ferner die Nothwendigkeit, einem großen Theile des Volkes, welcher auf dem Berge keine Lebensmittel hatte bekommen können, solche zu verschaffen, und endlich noch die Erwartung, daß unsere Wünsche wohl um"
"405","234","0","143","1","54","so eher möchten erfüllt werden, wenn wir in der Nähe des Regierungsrathes sie wiederholten; alsdann wird man villeicht [sic] zugeben, daß der Vorwurf von Uebereilung, welcher gegen den Einzug in die Stadt vor Ankunft der andern Bezirke, wohlverstanden erst nach der unerwarteten Wendung der Dinge, ist gemacht worden, selber etwas voreilig war. "
"406","234","0","143","1","55","Freilich, hätten wir einen Angriff projectiert [sic], oder einen solchen von der andern Seite auch nur für wahrscheinlich erachtet, dann wäre jener Vorwurf allerdings nur zu begründet."
"407","234","0","143","1","56","Somit ordnete sich der Zug zu 4 Mann hoch, voran 20 Scharfschützen, dann die Infranteristen und irgendwie Bewaffnete, etwa zu 100 Mann, zuletzt das Volk gegen 2000 Mann, bloß mit Stöcken in der Hand."
"408","234","0","143","1","57","Die Uebrigen hatten sich, wohl aus verschiedenen Gründen, dem Zuge nicht mehr angeschlossen. "
"409","234","0","143","1","58","In meisterhafter Ordnung, die selbst von unsern Gegner anerkannt wird, rückte das Volk in die Stadt ein. Der einzige Tadel, welcher darüber ausgesprochen wurde, betraf die schlechte Kleidung Vieler; aber in dieser schlug ein Herz, treu seinem Gott und Heiland, und entschlossen, durch Festigkeit und Ordnungsliebe zu zeigen, daß es ihm um das Höchste zu thun war. "
"410","234","0","143","1","59","Aus sich selber stimmte das Volk wieder seinen Gesang an:"
"411","234","0","143","1","60","Dies ist der Tag, den Gott gemacht;"
"412","234","0","143","1","61","Sein werd´ in aller Welt gedacht;"
"413","234","0","143","1","62","Ihn preise, was durch Jesum Christ"
"414","234","0","143","1","63","Im Himmel und auf Erden ist! [-10-]"
"415","234","0","143","1","64","Die Völker haben Dein geharrt"
"416","234","0","143","1","65","Bis daß die Zeit erfüllet ward -"
"417","234","0","143","1","66","Da sandte Gott von seinem Thrun"
"418","234","0","143","1","67","Das Heil der Welt, Dich, seinen Sohn."
"419","234","0","143","1","68","Mächtig hallten die kräftigen Töne durch alle Straßen und wohl auch durch viele Herzen; es lag darin ein Ernst und eine Freudigkeit, deren Erkenntniß ich nicht um ein Leben vertauschen würde."
"420","234","0","143","1","69","Auf dem Rathhausplatze machte mir Hr. Dr. Rahn-Escher den Vorschlag, mit den Bewaffneten über die Untere Brücke durch die Storchengasse nach dem Fraumünsterplatze zu ziehen; er selbst wolle den unbewaffneten Zug dem rechten Quai hinauf über die obere Brücke an denselben Ort führen, woselbst dann die Stadt für die nöthige Erfrischung sorgen werde. "
"421","234","0","143","1","70","Dieses schien mir zwar etwas stark, da ich wußte (dem Volke war es nicht bekannt), daß der Regierungsrath in dem Postgebäude sitze; "
"422","234","0","143","1","71","lieber hätte ich mich nach einer Verabredung mit andern Freunden aus der Stadt auf dem Rathhausquai gelagert. "
"423","234","0","143","1","72","Indessen musste doch Hr. Dr. Rahn die Lage der Dinge in Zürich besser kennen, als ich; somit willigte ich ein. Nach besonderer Rücksprache mit Herrn Dr. Rahn-Escher befreue [sic] ich mich aber jetzt herzlich, beifügen [sic] zu können, daß beweislicher Maßen das Militär von der Regierung den Befehl hatte, den Fraumünsterplatz frei zu lassen und einzig die Zugänge zu den Zeughäusern zu beschützen."
"424","234","0","143","1","73","Gott ist mein Lied! Er ist der Gott der Starke;"
"425","234","0","143","1","74","Hehr ist sein Nam, und groß sind seine Werke;"
"426","234","0","143","1","75","Und alle Himmel sein Gebiet!"
"427","234","0","143","1","76","Mit diesem Gesange schieben wir auf beide Seiten. Schon als wir durch die Storchengasse zogen, bemerkte ich mit Besorgniß, wie die rechts davon liegende Schlüsselgasse mit Militär besetzt war; indessen stand ich immer noch in der Ueberzeugung, die Regierung könne [sic] sich selber unmöglich so weit schänden, daß sie mitten in der Unterhandlung, ohne uns Antwort zu geben, einen Angriff werden auf uns machen lassen. "
"428","234","0","143","1","77","Aber gegen die Mündung der Storchengasse  in den Fraumünsterplatz hörte ich plötzlich Kavallerie heraufsprengen, lies schnell, während ich bisher zwischen den Scharfschützen und der Infanterie gegangen war, vorn an die Schützen hin, und rief ihnen zu, ""um Gotteswillen [-11-] nicht zu feuern, bis zwei von uns todt darnieder lägen, damit wenigstens wir nicht den Bürgerkrieg anfangen."""
"429","234","0","143","1","78"," - In demselben Augenblick sah ich die Dragoner mit gezücktem Säbel hart vor mir, trat hin vor Major Uebel und rief ihm, so laut ich vermochte, zu: ""Wir kommen bloß, um unsere friedliche Unterhandlung mit dem Regierungsrathe fortzusetzen; ich beschwöre Sie, beginnen Sie keinen Bürgerkrieg!"" Allein Hr. Uebel sprach kein Wort; wenigstens hörte ich keinen Ton, und sah seine Lippen sich nicht bewegen. "
"430","234","0","143","1","79","Vielmehr zog er sich mit seinen Dragoner ein Paar Schritte zurück, und schon hoffte ich, daß er absteigen und sich mit mir besprechen werde, das Einzige, was wohl in diesem Falle Mißverständnisse und Blutvergießen hätte verhüten können. "
"431","234","0","143","1","80","Allein er glaubte vielleicht, daß er vor den nun wirklich angehaltenen Stutzern [sic] meiner Leute weniger sicher sei, als ich zwischen diesen und den Pferden, Pistolen und Säbeln seiner Leute; kurz es geschah leider nicht. Dagegen sprengte er zum zweiten Mal auf uns ein, die wir unbeweglich still hielten, wieder der frühere Zuruf von mir, wieder keine Antwort, nochmaliger Rückzug."
"432","234","0","143","1","81","Alles bisher Erzählte weiß ich ganz klar und kann es bezeugen vor Gott dem Allwissenden. Nun aber drängten sich die einzelnen Umstände so schnell, daß ich in Beziehung auf den ersten Angriff nur noch erzählen kann, was ich nach eigener Erinnerung und vielfacher Besprechung mit Andern für das Wahrscheinlichste halte, indem ich zugleich bekenne, daß meine Ansichten zu verschiedenen Zeiten verschieden modifizirt [sic] wurden; das Folgende darf ich denn wieder Alles verbürgen. "
"433","234","0","143","1","82","Als die Kavallerie zum dritten Mal aufsprengte, noch näher als nie vorher, immer mit gezücktem Säbel, soll aus unsern hintern Reihen hervor, übereinstimmend mit dem in manchen Andern sonst ganz unrichtigen Berichten des Hrn. Uebel selbst, ein Schuß aus einem Hause oder der Gasse von der Meisenseite, hervorgegangen sei; nun spornte ein Dragoner vor mir sein Pferd, und schwang seinen Säbel, um auf mich loszuhauen; dieses bemerkte einer der hinter mir stehenden Schützen, gab Feuer, und das Pferd fiel sammt [sic] seinem Reiter. Jetzt wandten die Dragoner die Pferde und feuerten bei ihrer Flucht rückwärts."
"434","234","0","143","1","83","Mittlerweile war die Abtheilung unser Unbewaffneten unter dem [sic] zweitletzten Verse unseres Abschiedgesanges: [-12-]"
"435","234","0","143","1","84","Kein Sperling, Herr, fällt ohne Deinen Willen;"
"436","234","0","143","1","85","Soll` ich mein Herz nicht mit dem Troste stillen,"
"437","234","0","143","1","86","Daß Deine Hand mein Leben hält"
"438","234","0","143","1","87","von der oberen Brücke her auf dem Platze angelangt. Gegen diese wandte sich nun der Heldenmuth der flüchtenden Dragoner. Mit den Bewaffneten wollten sie nichts zu thun haben; es war bequemer, Unbewaffneten die Köpfe zu spalten."
"439","234","0","143","1","88","In diesem Augenblicke, da nun der Kampf einmal begonnen hatte, rief ich mit schwerem Herzen: ""Nun denn, in Gottes Namen, vorwärts!"" Zum Feuern forderte ich niemals auf; für den Nothfall hatten meine Leute hirzu [sic] ihre Führer."
"440","234","0","143","1","89","Jetzt marschirte [sic] der ganze Zug neben dem unter seinem Pferde sich hervorarbeitenden Dragoner vorbei, ohne ihm ein Haar zu krümmen, gegen die Mitte des Platzes. Hier angelangt erfuhren wir erst recht die Schändlichkeit und Niederträchtigkeit der radikalen Gegenparthei. "
"441","234","0","143","1","90","Nicht offen, Mann gegen Mann, wagten sie zu kämpfen, sondern feige verkrochen sie sich in die Häuser und richteten ihre meuchelmörderischen Schüsse aus den sicheren, mit Jalousien versehenen Fenstern herab auf ihre Brüder *[4]). "
"442","234","0","143","1","91","Das Herz blutet mir, als ich rings um mich her die Meinigen fallen sah, meistens von Schüssen, die offenbar mir gegolten hatten. Mit Dank gegen Gott hätte ich jeden Schuß selber empfangen, ja ich sehnte mich darnach innig - es sollte nicht sein. "
"443","234","0","143","1","92","Doch was war nun zu thun? ich erinnerte mich an die oben erwähnte Angabe, daß das Zeughaus in den Händen der Stadt sei, rückte daher mit dem größten Theile der Bewaffneten gegen das gelbe Zeughaus vor, um dort mit der städtischen Wache, von deren guter Gesinnung ich überzeugt sein konnte, über die Bewaffnung meiner Leute mich zu verständigen; den kleinern Theil der Bewaffneten, welchem aber eine große Zahl der von der obern Brücke herkommenden Unbewaffneten führerlos [-13-] nachfolgte, ordnete ich an die Mündung der Poststraße, um unsern Rücken vor allfälliger Rückkehr der Dragoner zu sichern. "
"444","234","0","143","1","93","Aber wie erstaunten wir, als wir von dem obern Theile des Zeughauses selbst her bei unserer Annäherung mit Schüssen begrüßt wurden. Somit bewies sich leider obige Angabe als irrig, und sie war es wirklich, in sofern als nur 40 Mann von der Bürgerwache ins Zeughaus zur Verstärkung der Regierungstruppen waren aufgenommen worden, der Oberbefehl aber immer unter der Regierung stand. Schnell war mein Entschluß gefaßt. "
"445","234","0","143","1","94","Von Erstürmung jener Privathäuser, aus welchen auf uns geschossen wurde, konnte, so vielfach dieser Wunsch sich äußerte, keine Rede sei; denn dadurch hätten wir den Gegnern unserer heiligen Sache das Schwert in die Hände gegeben. ""Gesindel, Räuberhaufe [sic], Plünderung"" wäre das erste Wort gewesen. "
"446","234","0","143","1","95","Zudem was konnte damit erzweckt werden?"
"447","234","0","143","1","96","Nichts als das der Tod einiger schlechter Menschen, wahrscheinlich mit manchen Unschuldigen. "
"448","234","0","143","1","97","Ebenso wäre es tollkühn gewesen, die Zeughäuser mit so wenigen Bewaffneten zu erstürmen, zumal wir die Gewißheit hatten einer baldigen Verstärkung. "
"449","234","0","143","1","98","Endlich blieb mir noch übrig, dem Volke mitzutheilen, daß der Regierungsrath auf dem nahe gelegenen, unbewachten Postgebäude verweile, und ich gestehe zu meiner Schande, daß der Gedanke an diese Mittheilung, als eben einer der Meinigen an meiner Seite fiel, auf einige Sekunden Raum in mir gewann; "
"450","234","0","143","1","99","doch bald erinnerte ich mich, wie leicht in solchen Verhältnissen der Unschuldige mit dem Schuldigen büßen könnte, und wie ein Keller und Ulrich noch frohlocken durften über solches Unheil. "
"451","234","0","143","1","100","Deswegen sammelte ich meine Leute von allen Seiten her, so gut und so schnell ich konnte, namentlich auch aus der Poststraße, wo leider die Meisten der an jenem Tage Gefallenen ohne Führung dem Tode entgegen gegangen waren, und zog mich so geordnet als möglich rückwärts nach dem Neumünster, um dann, da einmal das Todeslos gefallen war, vereint mit unsern Brüdern vom See den Kampf wieder zu beginnen."
"452","234","0","143","1","101","Hiermit ist eigentlich mein Antheil an den Begebenheiten des 6. Septembers zu Ende. Denn von nun an brachte der übrige Kanton, vornehmlich die Stadt und der See zu Stande, was der östliche Kantonstheil nothgedrungen begonnen hatte. '- Ich darf mich, da die folgenden Begebenheiten bekannt sind, kürzer fassen."
"453","234","0","143","1","102","Währen unseres Rückzuges rückten die Stadttruppen vor. Dieses sowohl als der Tod des unvergesslichen Hegetschweiler, dessen Leben Tausende jetzt noch mit [-14-] ihrem eigenen erkaufen würden, bewog die Regierung, das Zeughaus nunmehr ganz der Stadt zu übergeben. "
